Youngstown State def. Villanova - S2W9, 42, 33
Florida A&M def. Bethune-Cookman - S2W9, 56, 52
South Dakota State def. Dayton - S2W9, 33, 6
Gardner-Webb def. Elon - S2W9, 35, 34
Nicholls State def. Northwestern State - S2W9, 37, 20
Harvard def. Cornell - S2W9, 9, 7
Sam Houston State def. Southern - S2W9, 30, 14
Lamar def. Grambling State - S2W9, 16, 0
Delaware def. William & Mary - S2W9, 31, 24
Stony Brook def. Fordham - S2W9, 29, 22
Samford def. Campbell - S2W9, 52, 42
Murray State def. Tennessee State - S2W9, 44, 27
Northern Iowa def. Illinois State - S2W9, 26, 13
Furman def. Presbyterian - S2W9, 14, 7
James Madison def. Richmond - S2W9, 42, 17
Robert Morris def. Towson - S2W9, 35, 28
Duquesne def. South Dakota - S2W9, 46, 22
Eastern Illinois def. Drake - S2W9, 33, 29
Idaho State def. Northern Arizona - S2W9, 33, 28
St. Francis def. Georgetown - S2W9, 30, 7
Brown def. Columbia - S2W9, 35, 32
Maine def. Rhode Island - S2W9, 21, 7
Southern Utah def. Eastern Washington - S2W9, 27, 6
VMI def. Delaware State - S2W9, 47, 27
Southern Illinois def. Jackson State - S2W9, 43, 30
Southeast Missouri def. Missouri State - S2W9, 30, 23
Mercer def. Jacksonville - S2W9, 7, 0
Colgate def. Wagner - S2W9, 22, 20
Idaho def. UC Davis - S2W9, 38, 20
Butler def. North Dakota State - S2W9, 19, 7
Wofford def. The Citadel - S2W9, 28, 16
Southeastern Louisiana def. McNeese State - S2W9, 27, 25
New Hampshire def. Bryant - S2W9, 23, 17
Chattanooga def. Stetson - S2W9, 30, 13
Hampton def. Lafayette - S2W9, 29, 3
Bucknell def. Norfolk State - S2W9, 23, 20
Northern Colorado def. Central Connecticut - S2W9, 7, 3
North Carolina A&T def. Western Carolina - S2W9, 21, 14
Indiana State def. North Dakota - S2W9, 14, 8
Monmouth def. Hampton - S2W10, 27, 24
Cal Poly def. Idaho - S2W10, 35, 14
Colgate def. Marist - S2W10, 24, 17
San Diego def. Sacramento State - S2W10, 69, 42
North Alabama def. Austin Peay - S2W10, 28, 23
Charleston Southern def. Wofford - S2W10, 46, 45
Chattanooga def. Savannah State - S2W10, 41, 36
Stony Brook def. Albany - S2W10, 37, 27
North Carolina Central def. Gardner-Webb - S2W10, 84, 30
Brown def. Yale - S2W10, 38, 31
VMI def. William & Mary - S2W10, 23, 0
Lehigh def. St. Francis - S2W10, 36, 34
Mississippi Valley State def. Southern Illinois - S2W10, 47, 21
Portland State def. Weber State - S2W10, 41, 28
Stetson def. Florida A&M - S2W10, 58, 29
Mercer def. Alabama State - S2W10, 28, 0
Richmond def. Delaware - S2W10, 34, 29
Kennesaw State def. Bethune-Cookman - S2W10, 36, 28
Stephen F. Austin def. Sam Houston State - S2W10, 17, 10
Dixie State def. UC Davis - S2W10, 35, 31
Penn def. Columbia - S2W10, 24, 17
Villanova def. Robert Morris - S2W10, 36, 27
Alabama A&M def. Samford - S2W10, 42, 23
Missouri State def. Central Arkansas - S2W10, 31, 30
Jacksonville State def. Jacksonville - S2W10, 32, 22
Davidson def. North Carolina A&T - S2W10, 31, 28
Montana def. Eastern Washington - S2W10, 64, 30
Montana State def. Idaho State - S2W10, 12, 7
Central Connecticut def. Long Island - S2W10, 49, 21
Arkansas-Pine Bluff def. Southeast Missouri - S2W10, 31, 7
Campbell def. East Tennessee State - S2W10, 48, 44
Prairie View A&M def. Youngstown State - S2W10, 17, 14
Valparaiso def. Presbyterian - S2W10, 31, 19
Abilene Christian def. Incarnate Word - S2W10, 42, 28
Bucknell def. Lafayette - S2W10, 30, 0
Holy Cross def. Maine - S2W10, 14, 6
Eastern Illinois def. Butler - S2W10, 84, 28
Towson def. Duquesne - S2W10, 26, 23
Dartmouth def. Cornell - S2W10, 20, 17
Princeton def. Harvard - S2W10, 28, 27
Fordham def. Eastern Kentucky - S2W10, 20, 12
Northern Iowa def. North Dakota State - S2W10, 18, 3
Northern Arizona def. Southern Utah - S2W10, 25, 7
Northern Colorado def. Indiana State - S2W10, 16, 7
South Dakota def. Drake - S2W10, 28, 6
Nicholls State def. McNeese State - S2W10, 36, 22
Delaware State def. James Madison - S2W10, 14, 7
Texas Southern def. Houston Baptist - S2W10, 16, 0
Alcorn State def. Jackson State - S2W10, 21, 8
Tennessee Tech def. Murray State - S2W10, 24, 15
Western Illinois def. South Dakota State - S2W10, 37, 14
UT Martin def. Tennessee State - S2W10, 29, 7
South Carolina State def. Furman - S2W10, 7, 0
Merrimack def. Bryant - S2W10, 29, 8
New Hampshire def. Rhode Island - S2W10, 30, 0
Northwestern State def. Southeastern Louisiana - S2W10, 31, 13
Illinois State def. North Dakota - S2W10, 7, 0
Elon def. Western Carolina - S2W10, 24, 14
Norfolk State def. Morehead State - S2W10, 17, 7
Southern def. Lamar - S2W10, 63, 62
Wagner def. Howard - S2W10, 31, 28
Brown def. Penn - S2W11, 23, 22
Montana def. Weber State - S2W11, 45, 7
Sacred Heart def. Albany - S2W11, 28, 21
Hampton def. Lehigh - S2W11, 47, 39
Princeton def. Yale - S2W11, 42, 35
Southern Illinois def. Arkansas-Pine Bluff - S2W11, 35, 17
Samford def. Chattanooga - S2W11, 31, 17
East Tennessee State def. Jacksonville State - S2W11, 24, 16
Gardner-Webb def. Davidson - S2W11, 38, 27
Cal Poly def. UC Davis - S2W11, 28, 10
Alabama State def. Stetson - S2W11, 36, 35
Montana State def. Idaho - S2W11, 38, 20
Nicholls State def. Grambling State - S2W11, 35, 28
Mercer def. Florida A&M - S2W11, 31, 28
Alabama A&M def. Savannah State - S2W11, 27, 10
Sacramento State def. Portland State - S2W11, 24, 21
Murray State def. North Alabama - S2W11, 44, 23
Stephen F. Austin def. Texas Southern - S2W11, 31, 17
Stony Brook def. Long Island - S2W11, 49, 14
Alcorn State def. Missouri State - S2W11, 58, 15
Campbell def. Bethune-Cookman - S2W11, 30, 24
Monmouth def. St. Francis - S2W11, 16, 6
Merrimack def. New Hampshire - S2W11, 42, 29
Southern Utah def. Dixie State - S2W11, 42, 35
Eastern Illinois def. Indiana State - S2W11, 16, 3
Youngstown State def. Robert Morris - S2W11, 35, 0
Northern Iowa def. South Dakota State - S2W11, 58, 7
Duquesne def. Morgan State - S2W11, 17, 7
North Carolina Central def. Western Carolina - S2W11, 67, 47
Fordham def. Central Connecticut - S2W11, 35, 14
Dartmouth def. Harvard - S2W11, 36, 29
Charleston Southern def. Presbyterian - S2W11, 27, 6
Western Illinois def. Abilene Christian - S2W11, 14, 10
Prairie View A&M def. Incarnate Word - S2W11, 26, 6
San Diego def. Northern Arizona - S2W11, 21, 7
Northern Colorado def. North Dakota State - S2W11, 15, 3
Maine def. Bryant - S2W11, 22, 0
Mississippi Valley State def. Southeast Missouri - S2W11, 21, 0
VMI def. Richmond - S2W11, 16, 3
Villanova def. Towson - S2W11, 8, 7
Marist def. Norfolk State - S2W11, 52, 23
Holy Cross def. Rhode Island - S2W11, 21, 14
Dayton def. South Dakota - S2W11, 66, 31
William & Mary def. Delaware State - S2W11, 22, 0
Wagner def. Bucknell - S2W11, 23, 14
Kennesaw State def. Jacksonville - S2W11, 17, 14
Drake def. North Dakota - S2W11, 10, 0
Colgate def. Howard - S2W11, 22, 10
Austin Peay def. Tennessee Tech - S2W11, 24, 7
Valparaiso def. Butler - S2W11, 31, 28
Cornell def. Columbia - S2W11, 14, 7
Central Arkansas def. Jackson State - S2W11, 42, 28
Sam Houston State def. Houston Baptist - S2W11, 15, 0
Idaho State def. Eastern Washington - S2W11, 16, 3
UT Martin def. Morehead State - S2W11, 21, 17
Southern def. Northwestern State - S2W11, 19, 7
Delaware def. James Madison - S2W11, 34, 3
North Carolina A&T def. Elon - S2W11, 35, 27
Furman def. Georgetown - S2W11, 7, 0
Lamar def. Wofford - S2W11, 7, 6
Eastern Kentucky def. Tennessee State - S2W11, 13, 7
Cal Poly def. San Diego - S2W12, 21, 7
Stony Brook def. Sacred Heart - S2W12, 31, 28
Southern Utah def. Weber State - S2W12, 47, 37
Montana def. Montana State - S2W12, 45, 43
Alabama A&M def. Alabama State - S2W12, 35, 10
Southern Illinois def. Missouri State - S2W12, 44, 7
Mississippi Valley State def. Central Arkansas - S2W12, 52, 14
Princeton def. Columbia - S2W12, 28, 21
Brown def. Dartmouth - S2W12, 42, 30
Arkansas-Pine Bluff def. Alcorn State - S2W12, 26, 16
Youngstown State def. Villanova - S2W12, 24, 21
Jacksonville State def. Samford - S2W12, 56, 21
Harvard def. Yale - S2W12, 37, 31
New Hampshire def. Maine - S2W12, 45, 17
Albany def. Central Connecticut - S2W12, 41, 32
Hampton def. Howard - S2W12, 37, 21
Nicholls State def. Southern - S2W12, 55, 51
Cornell def. Penn - S2W12, 34, 28
Campbell def. Savannah State - S2W12, 53, 39
North Dakota State def. South Dakota State - S2W12, 59, 54
Chattanooga def. East Tennessee State - S2W12, 31, 10
Butler def. Dayton - S2W12, 57, 49
Murray State def. Morehead State - S2W12, 35, 23
Davidson def. Elon - S2W12, 24, 17
Duquesne def. Robert Morris - S2W12, 31, 28
Delaware def. Delaware State - S2W12, 37, 7
Prairie View A&M def. Abilene Christian - S2W12, 31, 7
Bucknell def. Marist - S2W12, 23, 14
Charleston Southern def. Florida A&M - S2W12, 39, 35
Wofford def. Furman - S2W12, 52, 20
Tennessee State def. Austin Peay - S2W12, 42, 35
Stephen F. Austin def. Houston Baptist - S2W12, 22, 6
Eastern Illinois def. McNeese State - S2W12, 35, 31
Colgate def. St. Francis - S2W12, 33, 26
North Carolina Central def. North Carolina A&T - S2W12, 30, 10
Gardner-Webb def. Western Carolina - S2W12, 15, 11
Bethune-Cookman def. Stetson - S2W12, 39, 34
Northern Iowa def. Northern Colorado - S2W12, 14, 11
Dixie State def. Northern Arizona - S2W12, 14, 10
VMI def. James Madison - S2W12, 22, 21
Monmouth def. Norfolk State - S2W12, 51, 12
Incarnate Word def. Sam Houston State - S2W12, 27, 24
Kennesaw State def. Mercer - S2W12, 57, 21
Holy Cross def. Bryant - S2W12, 30, 0
Valparaiso def. Drake - S2W12, 20, 19
Sacramento State def. UC Davis - S2W12, 32, 27
Georgetown def. Wagner - S2W12, 28, 15
Lehigh def. Lafayette - S2W12, 28, 14
Fordham def. Long Island - S2W12, 45, 23
Texas Southern def. Lamar - S2W12, 30, 7
Idaho def. Idaho State - S2W12, 29, 14
UT Martin def. North Alabama - S2W12, 16, 0
Morgan State def. Towson - S2W12, 21, 14
Eastern Kentucky def. Tennessee Tech - S2W12, 7, 0
Southeastern Louisiana def. Grambling State - S2W12, 50, 14
Jackson State def. Southeast Missouri - S2W12, 14, 0
William & Mary def. Richmond - S2W12, 16, 6
Western Illinois def. North Dakota - S2W12, 21, 17
Northwestern State def. Rhode Island - S2W12, 23, 6
VMI def. Youngstown State - S2W13, 42, 24
Lehigh def. Hampton - S2W13, 28, 7
Kennesaw State def. Alabama A&M - S2W13, 36, 33
North Carolina Central def. Charleston Southern - S2W13, 75, 58
Princeton def. Penn - S2W13, 21, 18
Mississippi Valley State def. Murray State - S2W13, 28, 21
Montana def. Southern Utah - S2W13, 38, 7
Nicholls State def. Prairie View A&M - S2W13, 44, 34
Holy Cross def. Stony Brook - S2W13, 28, 7
Northern Iowa def. Eastern Illinois - S2W13, 51, 35
Montana def. Bethune-Cookman - S2W14, 31, 28
VMI def. Nicholls State - S2W14, 49, 42
Jacksonville State def. Incarnate Word - S2W14, 46, 43
North Carolina Central def. Southern Illinois - S2W14, 55, 48
Princeton def. Prairie View A&M - S2W14, 27, 10
Marist def. Southern Utah - S2W14, 44, 27
Texas Southern def. Kennesaw State - S2W14, 63, 56
San Diego def. Holy Cross - S2W14, 69, 40
Lehigh def. North Carolina Central - S2W15, 48, 14
Cal Poly def. VMI - S2W15, 38, 15
San Diego def. Dixie State - S2W15, 19, 13
Stony Brook def. Texas Southern - S2W15, 1, 0
Montana State def. Montana - S2W15, 28, 23
Villanova def. Princeton - S2W15, 42, 41
Mississippi Valley State def. Marist - S2W15, 47, 25
Northern Iowa def. Jacksonville State - S2W15, 47, 37
